Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,MonthName,Day,WeekOfYear,IsWeekend,SalesPerCustomer,PromoStatus,HolidayStatus,CompetitionGroup
8,1,2015-01-26,7502,807,1,1.0,0.0,0.0,Type A,Basic,7520.0,10.0,2014.0,0,0.0,0.0,None,2015,1,January,26,5,0,9.296158612143742,Promo,Holiday,Moderate
678,4,2015-03-12,6674,819,1,0.0,0,0.0,Type C,Basic,3250.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,March,12,11,0,8.148962148962148,No Promo,Non-Holiday,Near
136,3,2015-06-10,4298,351,1,0.0,0,0.0,Type A,Extended,2200.0,12.0,2010.0,1,22.0,2012.0,"Feb,May,Aug,Nov",2015,6,June,10,24,0,12.245014245014245,No Promo,Non-Holiday,Near
30,4,2015-04-16,4684,673,1,1.0,0,0.0,Type A,Basic,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,4,April,16,16,0,6.959881129271917,Promo,Non-Holiday,Very Near
832,4,2015-06-11,5093,436,1,0.0,0,0.0,Type D,Basic,5070.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,June,11,24,0,11.681192660550458,No Promo,Non-Holiday,Moderate
646,5,2015-06-12,4604,664,1,0.0,0,0.0,Type A,Basic,620.0,9.0,2014.0,0,0.0,0.0,None,2015,6,June,12,24,0,6.933734939759036,No Promo,Non-Holiday,Very Near
1031,2,2015-07-14,6391,476,1,1.0,0,1.0,Type D,Basic,590.0,5.0,2001.0,0,0.0,0.0,None,2015,7,July,14,29,0,13.426470588235293,Promo,Non-Holiday,Very Near
235,4,2015-02-26,4420,426,1,0.0,0,0.0,Type A,Basic,5710.0,3.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,2,February,26,9,0,10.375586854460094,No Promo,Non-Holiday,Moderate
584,6,2015-01-24,3846,384,1,0.0,0.0,0.0,Type D,Basic,1360.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,January,24,4,1,10.015625,No Promo,Holiday,Near
822,4,2015-02-05,6544,536,1,1.0,0.0,0.0,Type A,Extended,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,2,February,5,6,0,12.208955223880597,Promo,Holiday,Very Near
761,2,2015-02-24,7552,962,1,0.0,0,0.0,Type A,Basic,2390.0,9.0,2012.0,0,0.0,0.0,None,2015,2,February,24,9,0,7.850311850311851,No Promo,Non-Holiday,Near
805,5,2015-03-20,6299,580,1,1.0,0,0.0,Type D,Basic,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,3,March,20,12,0,10.860344827586207,Promo,Non-Holiday,
670,1,2015-06-01,9716,886,1,1.0,0,1.0,Type A,Basic,2060.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,June,1,23,0,10.966139954853274,Promo,Non-Holiday,Near
914,4,2015-03-26,8779,1139,1,0.0,0,0.0,Type C,Extended,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,3,March,26,13,0,7.707638279192274,No Promo,Non-Holiday,Near
219,4,2015-06-18,3456,422,1,1.0,0,0.0,Type A,Basic,1640.0,2.0,2013.0,0,0.0,0.0,None,2015,6,June,18,25,0,8.189573459715639,Promo,Non-Holiday,Near
674,3,2015-07-29,9011,1033,1,1.0,0,1.0,Type A,Basic,2640.0,12.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,7,July,29,31,0,8.723136495643756,Promo,Non-Holiday,Near
247,3,2015-04-29,11663,835,1,1.0,0,0.0,Type D,Extended,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,4,April,29,18,0,13.967664670658683,Promo,Non-Holiday,Very Near
324,6,2015-05-30,2399,322,1,0.0,0,0.0,Type A,Basic,13140.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,May,30,22,1,7.450310559006211,No Promo,Non-Holiday,Far
5,1,2015-02-09,3294,442,1,0.0,0,1.0,Type A,Basic,29910.0,4.0,2015.0,0,0.0,0.0,None,2015,2,February,9,7,0,7.452488687782806,No Promo,Non-Holiday,
1058,6,2015-03-21,4819,456,1,0.0,0,0.0,Type A,Extended,180.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,3,March,21,12,1,10.567982456140351,No Promo,Non-Holiday,Very Near
866,1,2015-01-19,5256,431,1,0.0,0.0,0.0,Type D,Basic,9680.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,January,19,4,0,12.194895591647331,No Promo,Holiday,Moderate
854,5,2015-02-27,5583,611,1,0.0,0,0.0,Type C,Basic,4770.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,2,February,27,9,0,9.13747954173486,No Promo,Non-Holiday,Near
260,3,2015-06-10,5850,875,1,0.0,0,0.0,Type A,Basic,540.0,10.0,2011.0,0,0.0,0.0,None,2015,6,June,10,24,0,6.685714285714286,No Promo,Non-Holiday,Very Near
877,3,2015-07-15,8163,1091,1,1.0,0,0.0,Type A,Extended,29190.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,15,29,0,7.482126489459212,Promo,Non-Holiday,
537,2,2015-02-10,4839,558,1,0.0,0,0.0,Type A,Basic,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,2,February,10,7,0,8.672043010752688,No Promo,Non-Holiday,Very Near
22,3,2015-06-10,4114,483,1,0.0,0,0.0,Type A,Basic,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,June,10,24,0,8.5175983436853,No Promo,Non-Holiday,Near
484,2,2015-05-19,7339,668,1,1.0,0,0.0,Type A,Extended,14300.0,3.0,2011.0,0,0.0,0.0,None,2015,5,May,19,21,0,10.986526946107784,Promo,Non-Holiday,Far
975,4,2015-01-15,8388,799,1,1.0,0.0,0.0,Type A,Extended,9630.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,January,15,3,0,10.498122653316646,Promo,Holiday,Moderate
112,2,2015-02-03,6237,792,1,1.0,0.0,1.0,Type A,Basic,1630.0,9.0,2009.0,0,0.0,0.0,None,2015,2,February,3,6,0,7.875,Promo,Holiday,Near
603,1,2015-04-27,10851,1195,1,1.0,0,0.0,Type A,Basic,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,4,April,27,18,0,9.080334728033472,Promo,Non-Holiday,Very Near
827,5,2015-03-27,13558,1723,1,0.0,0,0.0,Type A,Extended,250.0,1.0,2005.0,0,0.0,0.0,None,2015,3,March,27,13,0,7.868833430063842,No Promo,Non-Holiday,Very Near
548,6,2015-01-17,4083,354,1,0.0,0.0,0.0,Type D,Extended,3760.0,2.0,2009.0,0,0.0,0.0,None,2015,1,January,17,3,1,11.533898305084746,No Promo,Holiday,Near
428,5,2015-05-15,7370,626,1,0.0,0,0.0,Type D,Basic,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,5,May,15,20,0,11.773162939297125,No Promo,Non-Holiday,Near
13,5,2015-03-06,6279,437,1,1.0,0,0.0,Type D,Basic,310.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,March,6,10,0,14.368421052631579,Promo,Non-Holiday,Very Near
465,1,2015-07-06,6933,568,1,0.0,0,0.0,Type D,Extended,10890.0,4.0,2005.0,0,0.0,0.0,None,2015,7,July,6,28,0,12.205985915492958,No Promo,Non-Holiday,Far
115,1,2015-03-23,6386,480,1,0.0,0,0.0,Type D,Extended,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,March,23,13,0,13.304166666666667,No Promo,Non-Holiday,Moderate
792,4,2015-06-25,5417,580,1,0.0,0,0.0,Type D,Basic,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,June,25,26,0,9.339655172413794,No Promo,Non-Holiday,Far
449,1,2015-03-23,9836,1372,1,0.0,0,0.0,Type A,Extended,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,March,23,13,0,7.169096209912537,No Promo,Non-Holiday,Very Near
773,4,2015-07-30,6105,793,1,1.0,0,1.0,Type A,Basic,200.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,30,31,0,7.6986128625472885,Promo,Non-Holiday,Very Near
775,1,2015-01-19,7531,571,1,0.0,0.0,0.0,Type D,Extended,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,January,19,4,0,13.189141856392295,No Promo,Holiday,Moderate
255,6,2015-03-07,6548,705,1,0.0,0,0.0,Type C,Extended,4630.0,3.0,2011.0,1,35.0,2011.0,"Feb,May,Aug,Nov",2015,3,March,7,10,1,9.287943262411348,No Promo,Non-Holiday,Near
999,6,2015-07-18,5191,373,1,0.0,0,0.0,Type D,Extended,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,July,18,29,1,13.916890080428955,No Promo,Non-Holiday,Far
1095,6,2015-01-31,2942,412,1,0.0,0.0,0.0,Type A,Basic,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,January,31,5,1,7.140776699029126,No Promo,Holiday,Very Near
51,4,2015-01-29,7262,481,1,1.0,0.0,0.0,Type A,Extended,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,January,29,5,0,15.097713097713097,Promo,Holiday,Far
652,6,2015-07-18,4881,555,1,0.0,0,0.0,Type A,Basic,20390.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,18,29,1,8.794594594594594,No Promo,Non-Holiday,
100,2,2015-02-03,7779,664,1,1.0,0.0,0.0,Type D,Basic,17930.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,3,6,0,11.715361445783133,Promo,Holiday,Far
185,1,2015-07-13,11118,678,1,1.0,0,0.0,Type D,Extended,1860.0,5.0,2015.0,0,0.0,0.0,None,2015,7,July,13,29,0,16.398230088495577,Promo,Non-Holiday,Near
321,6,2015-02-21,6078,648,1,0.0,0,0.0,Type C,Extended,8140.0,11.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,2,February,21,8,1,9.37962962962963,No Promo,Non-Holiday,Moderate
561,1,2015-01-12,8628,798,1,1.0,0.0,0.0,Type D,Basic,14300.0,0.0,0.0,0,0.0,0.0,None,2015,1,January,12,3,0,10.81203007518797,Promo,Holiday,Far
562,2,2015-03-10,17329,2936,1,0.0,0,0.0,Type B,Extended,1210.0,0.0,0.0,0,0.0,0.0,None,2015,3,March,10,11,0,5.9022479564032695,No Promo,Non-Holiday,Near
893,3,2015-07-15,7559,926,1,1.0,0,0.0,Type A,Basic,130.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,July,15,29,0,8.163066954643629,Promo,Non-Holiday,Very Near
929,2,2015-04-28,6671,780,1,1.0,0,0.0,Type A,Extended,4820.0,9.0,2013.0,0,0.0,0.0,None,2015,4,April,28,18,0,8.552564102564103,Promo,Non-Holiday,Near
777,1,2015-02-09,3278,340,1,0.0,0,0.0,Type D,Extended,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,2,February,9,7,0,9.641176470588235,No Promo,Non-Holiday,Moderate
247,6,2015-05-23,7486,625,1,0.0,0,0.0,Type D,Extended,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,May,23,21,1,11.9776,No Promo,Non-Holiday,Very Near
541,6,2015-02-28,6863,872,1,0.0,0,0.0,Type A,Extended,650.0,7.0,1990.0,0,0.0,0.0,None,2015,2,February,28,9,1,7.870412844036697,No Promo,Non-Holiday,Very Near
222,4,2015-03-26,3796,457,1,0.0,0,0.0,Type A,Basic,2170.0,11.0,2008.0,0,0.0,0.0,None,2015,3,March,26,13,0,8.306345733041576,No Promo,Non-Holiday,Near
185,3,2015-02-25,6067,461,1,0.0,0,0.0,Type D,Extended,1860.0,5.0,2015.0,0,0.0,0.0,None,2015,2,February,25,9,0,13.160520607375272,No Promo,Non-Holiday,Near
235,3,2015-03-18,6018,505,1,1.0,0,0.0,Type A,Basic,5710.0,3.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,March,18,12,0,11.916831683168317,Promo,Non-Holiday,Moderate
459,3,2015-04-22,6679,976,1,0.0,0,0.0,Type A,Basic,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,4,April,22,17,0,6.843237704918033,No Promo,Non-Holiday,Very Near
919,1,2015-07-13,8710,924,1,1.0,0,0.0,Type A,Basic,2620.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,July,13,29,0,9.426406926406926,Promo,Non-Holiday,Near
735,3,2015-07-29,5604,537,1,1.0,0,1.0,Type D,Extended,1920.0,4.0,2005.0,0,0.0,0.0,None,2015,7,July,29,31,0,10.435754189944134,Promo,Non-Holiday,Near
939,6,2015-04-11,6879,680,1,0.0,0,0.0,Type D,Basic,1340.0,0.0,0.0,0,0.0,0.0,None,2015,4,April,11,15,1,10.116176470588234,No Promo,Non-Holiday,Near
1060,3,2015-06-17,8212,856,1,1.0,0,0.0,Type A,Extended,3430.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,June,17,25,0,9.593457943925234,Promo,Non-Holiday,Near
163,4,2015-07-16,6700,797,1,1.0,0,1.0,Type A,Basic,1480.0,4.0,2009.0,0,0.0,0.0,None,2015,7,July,16,29,0,8.406524466750314,Promo,Non-Holiday,Near
49,1,2015-02-16,9209,583,1,1.0,0,0.0,Type D,Extended,18010.0,9.0,2007.0,0,0.0,0.0,None,2015,2,February,16,8,0,15.795883361921097,Promo,Non-Holiday,Far
433,7,2015-07-12,2057,236,1,0.0,0,0.0,Type A,Extended,30030.0,11.0,2010.0,0,0.0,0.0,None,2015,7,July,12,28,1,8.716101694915254,No Promo,Non-Holiday,
464,5,2015-02-20,10604,1243,1,1.0,0,0.0,Type C,Basic,520.0,3.0,2009.0,0,0.0,0.0,None,2015,2,February,20,8,0,8.530973451327434,Promo,Non-Holiday,Very Near
816,3,2015-06-17,5251,732,1,1.0,0,0.0,Type C,Extended,460.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,17,25,0,7.173497267759563,Promo,Non-Holiday,Very Near
794,2,2015-01-20,2701,496,1,0.0,0.0,0.0,Type C,Extended,5090.0,9.0,2006.0,0,0.0,0.0,None,2015,1,January,20,4,0,5.445564516129032,No Promo,Holiday,Moderate
502,5,2015-04-17,11044,1531,1,1.0,0,0.0,Type A,Basic,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,4,April,17,16,0,7.213585891574135,Promo,Non-Holiday,Very Near
341,6,2015-07-11,4471,612,1,0.0,0,0.0,Type A,Basic,190.0,9.0,2011.0,0,0.0,0.0,None,2015,7,July,11,28,1,7.305555555555555,No Promo,Non-Holiday,Very Near
344,2,2015-05-05,10654,1288,1,1.0,0,0.0,Type A,Extended,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,May,5,19,0,8.271739130434783,Promo,Non-Holiday,Very Near
383,5,2015-02-27,16115,1981,1,0.0,0,0.0,Type A,Extended,350.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,27,9,0,8.134780413932358,No Promo,Non-Holiday,Very Near
561,6,2015-06-27,4898,456,1,0.0,0,0.0,Type D,Basic,14300.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,27,26,1,10.741228070175438,No Promo,Non-Holiday,Far
242,6,2015-06-27,3102,279,1,0.0,0,0.0,Type D,Basic,6880.0,9.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,June,27,26,1,11.118279569892474,No Promo,Non-Holiday,Moderate
1006,5,2015-05-29,7146,924,1,0.0,0,0.0,Type C,Extended,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,May,29,22,0,7.733766233766234,No Promo,Non-Holiday,Near
702,4,2015-07-23,4252,382,1,0.0,0,0.0,Type A,Basic,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,7,July,23,30,0,11.13089005235602,No Promo,Non-Holiday,Moderate
508,2,2015-04-28,8677,774,1,1.0,0,0.0,Type A,Extended,1280.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,4,April,28,18,0,11.210594315245478,Promo,Non-Holiday,Near
817,1,2015-04-20,21277,3223,1,0.0,0,0.0,Type A,Basic,140.0,3.0,2006.0,0,0.0,0.0,None,2015,4,April,20,17,0,6.601613403661185,No Promo,Non-Holiday,Very Near
977,2,2015-07-14,5470,556,1,1.0,0,0.0,Type A,Basic,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,July,14,29,0,9.838129496402878,Promo,Non-Holiday,Very Near
722,1,2015-01-19,8469,1431,1,0.0,0.0,0.0,Type A,Basic,50.0,0.0,0.0,0,0.0,0.0,None,2015,1,January,19,4,0,5.918238993710692,No Promo,Holiday,Very Near
1080,4,2015-07-09,8512,765,1,0.0,0,0.0,Type A,Basic,2410.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,July,9,28,0,11.126797385620915,No Promo,Non-Holiday,Near
257,5,2015-02-13,4845,608,1,0.0,0,0.0,Type A,Basic,420.0,12.0,2012.0,0,0.0,0.0,None,2015,2,February,13,7,0,7.96875,No Promo,Non-Holiday,Very Near
671,5,2015-02-06,7019,639,1,1.0,0,0.0,Type A,Extended,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,2,February,6,6,0,10.984350547730829,Promo,Non-Holiday,Near
509,6,2015-03-07,3681,324,1,0.0,0,0.0,Type A,Basic,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,March,7,10,1,11.36111111111111,No Promo,Non-Holiday,Near
105,4,2015-04-02,6587,621,1,1.0,0,1.0,Type A,Extended,6190.0,0.0,0.0,1,23.0,2013.0,"Mar,Jun,Sept,Dec",2015,4,April,2,14,0,10.607085346215781,Promo,Non-Holiday,Moderate
965,2,2015-05-05,8710,877,1,1.0,0,0.0,Type A,Extended,110.0,0.0,0.0,0,0.0,0.0,None,2015,5,May,5,19,0,9.93158494868871,Promo,Non-Holiday,Very Near
535,4,2015-02-12,3050,498,1,0.0,0,0.0,Type A,Basic,3570.0,4.0,2007.0,0,0.0,0.0,None,2015,2,February,12,7,0,6.124497991967871,No Promo,Non-Holiday,Near
266,2,2015-06-16,4660,531,1,1.0,0,0.0,Type A,Extended,360.0,3.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,June,16,25,0,8.775894538606403,Promo,Non-Holiday,Very Near
681,4,2015-07-09,3578,530,1,0.0,0,0.0,Type A,Extended,620.0,0.0,0.0,1,1.0,2014.0,"Mar,Jun,Sept,Dec",2015,7,July,9,28,0,6.750943396226415,No Promo,Non-Holiday,Very Near
993,4,2015-02-05,8203,775,1,1.0,0.0,0.0,Type D,Extended,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,2,February,5,6,0,10.584516129032258,Promo,Holiday,Near
90,3,2015-04-15,8305,1053,1,1.0,0,0.0,Type A,Basic,330.0,11.0,2007.0,0,0.0,0.0,None,2015,4,April,15,16,0,7.88698955365622,Promo,Non-Holiday,Very Near
421,4,2015-03-26,6976,818,1,0.0,0,0.0,Type C,Extended,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,3,March,26,13,0,8.528117359413203,No Promo,Non-Holiday,Near
83,4,2015-07-16,3827,308,1,1.0,0,1.0,Type A,Basic,2710.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,16,29,0,12.425324675324676,Promo,Non-Holiday,Near
28,5,2015-07-24,3970,469,1,0.0,0,1.0,Type A,Basic,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec",2015,7,July,24,30,0,8.464818763326226,No Promo,Non-Holiday,Near
43,6,2015-01-17,4429,425,1,0.0,0.0,0.0,Type D,Basic,4880.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,January,17,3,1,10.421176470588236,No Promo,Holiday,Near
287,2,2015-05-05,8744,809,1,1.0,0,0.0,Type C,Basic,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,May,5,19,0,10.80840543881335,Promo,Non-Holiday,Near
384,5,2015-01-16,9870,1074,1,1.0,0.0,0.0,Type A,Extended,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,January,16,3,0,9.189944134078212,Promo,Holiday,Very Near
1033,6,2015-07-18,10685,936,1,0.0,0,0.0,Type A,Basic,7680.0,3.0,2006.0,0,0.0,0.0,None,2015,7,July,18,29,1,11.415598290598291,No Promo,Non-Holiday,Moderate
342,4,2015-03-26,9767,733,1,0.0,0,0.0,Type D,Extended,15770.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,March,26,13,0,13.324693042291951,No Promo,Non-Holiday,Far
120,1,2015-05-18,9330,804,1,1.0,0,0.0,Type D,Basic,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,May,18,21,0,11.604477611940299,Promo,Non-Holiday,Near
159,4,2015-07-16,7663,698,1,1.0,0,0.0,Type D,Basic,8530.0,3.0,2013.0,0,0.0,0.0,None,2015,7,July,16,29,0,10.978510028653295,Promo,Non-Holiday,Moderate
208,1,2015-07-20,2647,376,1,0.0,0,1.0,Type C,Basic,300.0,4.0,2006.0,0,0.0,0.0,None,2015,7,July,20,30,0,7.039893617021277,No Promo,Non-Holiday,Very Near
76,4,2015-05-28,8146,841,1,0.0,0,1.0,Type D,Extended,19960.0,3.0,2006.0,0,0.0,0.0,None,2015,5,May,28,22,0,9.686087990487515,No Promo,Non-Holiday,Far
917,2,2015-03-24,5185,654,1,0.0,0,0.0,Type A,Basic,7240.0,2.0,2010.0,0,0.0,0.0,None,2015,3,March,24,13,0,7.928134556574924,No Promo,Non-Holiday,Moderate
284,6,2015-07-04,4783,453,1,0.0,0,0.0,Type D,Basic,1290.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,7,July,4,27,1,10.55849889624724,No Promo,Non-Holiday,Near
979,6,2015-05-30,5780,619,1,0.0,0,0.0,Type A,Extended,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,May,30,22,1,9.337641357027463,No Promo,Non-Holiday,Near
391,2,2015-05-05,7409,838,1,1.0,0,0.0,Type A,Basic,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,May,5,19,0,8.841288782816228,Promo,Non-Holiday,Very Near
772,1,2015-03-30,5134,612,1,1.0,0,0.0,Type D,Extended,1850.0,0.0,0.0,0,0.0,0.0,None,2015,3,March,30,14,0,8.38888888888889,Promo,Non-Holiday,Near
808,4,2015-04-16,8671,663,1,1.0,0,0.0,Type A,Basic,18620.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,4,April,16,16,0,13.07843137254902,Promo,Non-Holiday,Far
389,1,2015-07-20,11054,1293,1,0.0,0,1.0,Type A,Extended,6690.0,8.0,2011.0,0,0.0,0.0,None,2015,7,July,20,30,0,8.549110595514307,No Promo,Non-Holiday,Moderate
598,3,2015-06-03,7747,895,1,1.0,0,1.0,Type C,Basic,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,June,3,23,0,8.65586592178771,Promo,Non-Holiday,Very Near
1042,1,2015-02-02,5986,701,1,1.0,0.0,0.0,Type A,Basic,3440.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,2,February,2,6,0,8.53922967189729,Promo,Holiday,Near
669,5,2015-07-17,5705,468,1,1.0,0,0.0,Type D,Basic,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,July,17,29,0,12.19017094017094,Promo,Non-Holiday,Far
108,3,2015-06-10,10674,815,1,0.0,0,0.0,Type D,Extended,2190.0,9.0,2003.0,0,0.0,0.0,None,2015,6,June,10,24,0,13.096932515337423,No Promo,Non-Holiday,Near
458,1,2015-06-01,10308,841,1,1.0,0,0.0,Type C,Basic,3390.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,1,23,0,12.256837098692033,Promo,Non-Holiday,Near
795,4,2015-04-02,6481,680,1,1.0,0,1.0,Type D,Basic,510.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,4,April,2,14,0,9.530882352941177,Promo,Non-Holiday,Very Near
62,6,2015-03-21,3564,389,1,0.0,0,0.0,Type A,Basic,2050.0,0.0,0.0,0,0.0,0.0,None,2015,3,March,21,12,1,9.161953727506427,No Promo,Non-Holiday,Near
240,5,2015-02-27,5034,473,1,0.0,0,0.0,Type A,Basic,1110.0,5.0,2009.0,0,0.0,0.0,None,2015,2,February,27,9,0,10.642706131078224,No Promo,Non-Holiday,Near
874,1,2015-02-16,6017,617,1,1.0,0,0.0,Type A,Basic,3210.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,16,8,0,9.752025931928687,Promo,Non-Holiday,Near
398,2,2015-07-14,6406,681,1,1.0,0,0.0,Type C,Extended,1540.0,0.0,0.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,7,July,14,29,0,9.406754772393539,Promo,Non-Holiday,Near
563,2,2015-06-02,5904,658,1,1.0,0,0.0,Type A,Basic,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,June,2,23,0,8.972644376899696,Promo,Non-Holiday,Very Near
32,4,2015-02-26,3159,405,1,0.0,0,0.0,Type A,Basic,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,2,February,26,9,0,7.8,No Promo,Non-Holiday,Near
955,5,2015-05-29,6032,527,1,0.0,0,0.0,Type D,Extended,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,5,May,29,22,0,11.445920303605313,No Promo,Non-Holiday,Near
855,3,2015-02-18,6658,662,1,1.0,0,0.0,Type A,Basic,3440.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,2,February,18,8,0,10.057401812688822,Promo,Non-Holiday,Near
662,3,2015-01-28,8898,753,1,1.0,0.0,0.0,Type D,Basic,1070.0,0.0,0.0,0,0.0,0.0,None,2015,1,January,28,5,0,11.816733067729084,Promo,Holiday,Near
26,3,2015-04-22,4715,405,1,0.0,0,0.0,Type D,Basic,2300.0,0.0,0.0,0,0.0,0.0,None,2015,4,April,22,17,0,11.641975308641975,No Promo,Non-Holiday,Near
1086,5,2015-02-27,4256,549,1,0.0,0,0.0,Type A,Basic,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,2,February,27,9,0,7.752276867030965,No Promo,Non-Holiday,Very Near
